guest_author_id, guest_author_name
"65956","Cameron Camp"
"66020","Greg Higham"
"66104","Grady Summers"
"66169","Kurtis Minder"
"66356","Amit Bareket"
"66433","Tony Pepper"
"66435","Joe Payne"
"66463","Pedro Fortuna"
"66719","Alicia Lynch"
"66826","Tawnya Lancaster"
"67246","John Ayers"
"67281","Anne Marie Zettlemoyer"
"67406","Torsten George"
"67407","Nigel Hawthorn"
"67475","Josh Grove"
"67476","Colin Bastable"
"67578","Malcolm Murphy"
"67771","Dan Conrad"
"67839","Jasson Casey"
"67840","Aron Brand"
"68065","Marc Rogers"
"68384","Ron Brash"
"68432","Jerome Robert"
"68486","Andy Jaquith"
"68538","Laura Lee"
"68539","Tim Erlin"
"68540","Liviu Arsene"
"68753","Alex Moiseev"
"68839","John Worrall"
"68883","David Jemmett"
"68884","Lysa Myers"
"68885","Stu Sjouwerman"
"68886","Chris Howell"
"68905","Lesley Carhart"
"68906","Tim Sadler"
"68907","Jeff Hancock"
"69177","John Briar"
"69220","John Donegan"
"69435","Chris Shannon"
"69436","Jerry Bessette"
"69482","PJ Kirner"
"69533","Jeff Sakasegawa"
"69679","Roota Almeida"
"69734","Alissa ""Dr.Jay"" Abdullah"
"70237","Carolyn Crandall"
"70250","Fredrik Forslund"
"70503","Jerry Gamblin"
"70644","Rolf Lindemann"
"70656","Margaret Cunningham"
"70677","Kevin O'Brien"
"70775","Trevor Morgan"
"70881","Craig Sanderson"
"70983","Chris Kennedy"
"70997","Nasrin Rezai"
"71004","Jason Berland"
"71005","Yaroslav Vorontsov"
"71097","Jen Lau"
"71138","Dan Singer"
"71139","Vishal Salvi"
"71209","Asmae Mhassni"
"71520","Abul Salek"
"71613","David Higgins"
"71824","John Attala"
"71844","Todd Weber"
"71845","Jeff Kostlow"
"71846","Curtis Simpson"
"71847","Tyler Moffitt"
"71848","Jeff Costlow"
"71849","Stephen Burke"
"71850","Chris Hallenbeck"
"71853","Rick Holland"
"71854","Julian Waits"
"71855","David Lenoe"
"71856","Sam Curry"
"71927","Greg Foss"
"71928","Yaniv Bar-Dayan"
"71929","Kelvin Coleman"
"71931","J. Wolfgang Goerlich"
"71932","Kelly White"
"71933","Raz Rafaeli"
"71938","Hemanta Swain"
"71939","Carey O'Connor Kolaja"
"71940","David ""Moose"" Wolpoff"
"71942","Scott Schwan"
"71943","Lior Div"
"71944","Myrna Soto"
"71945","Douglas Ferguson"
"71946","Tim Mackey"
"71947","Robert Brennan"
"71948","James Quick"
"71949","Gregory Conti"
"71950","Karl van den Bergh"
"71951","Michael Magrath"
"71952","Timothy Nary"
"71953","Clayton Barlow-Wilcox"
"71956","David Myron"
"71971","James Stanger"
"71972","Patrick Kelley"
"71973","Johanna Baum"
"71974","Ofer Israeli"
"71975","Christopher Muffat"
"71976","Devin Redmond"
"71977","Darren Guccione"
"71978","David Bradbury"
"71981","Ed Bellis"
"71982","Steve Durbin"
"71985","David Trepp"
"71986","Kevin Lee"
"71987","Mathieu Gorge"
"71988","Mary Braunwarth"
"71989","Richard Cassidy"
"71990","Joël Alwen"
"71992","Nick Turner"
"71996","Andrea Carcano"
"71997","Borya Shakhnovich"
"71998","Michael Covington"
"71999","Amy Burroughs"
"72001","Landon Winkelvoss"
"72002","Ryan Noon"
"72003","Alex Heid"
"72008","Ian Ferguson"
"72009","Christian van den Branden"
"72011","Dan PItman"
"72012","Matias Madou"
"72014","Padraic O'Reilly"
"72016","Chris Hoff"
"72017","Joanna Burkey"
"72018","Steve Dickson"
"72020","Kathleen Trimble-Noble"
"72021","Loris Degioanni"
"72022","Lucia Milică"
"72024","Monzy Merza"
"72025","Mark Kerrison"
"72029","Rehan Jalil"
"72033","Glenn Mulvaney"
"72035","Mary Blackowiak"
"72036","Eric McCann"
"72037","Brendan O'Connor"
"72038","Ed Carr"
"72039","Jason Meller"
"72040","Yonatan Israel Garzon"
"72041","Scott McCormick"
"72042","Ralitsa Miteva"
"72043","Victor Wieczorek"
"72044","Nir Polak"
"72045","Amos Stern"
"72046","Robert Prigge"
"72047","Brian C. Reed"
"72048","Pascal Geenens"
"72049","Daniel Smith"
"72050","Gus Evangelakos"
"72051","Duncan Greatwood"
"72052","Tarah Wheeler"
"72053","Rayna Stamboliyska"
"72055","Yaron Rosen"
"72057","Elad Ben-Meir"
"72060","Erin Kenneally"
"72062","Conrad Smith"
"72065","Yuval Elddad"
"72066","Andy Oehler"
"72074","Tom Richards"
"72077","Ilia Kolochenko"
"72079","Jadee Hanson"
"72083","Chris Buijs"
"72093","Jeremy Leasher"
"72096","Brian Johnson"
"72101","Kacy Zurkus"
"72103","Sean McDermott"
"72105","Mark Wilson"
"72111","Scott Register"
"72112","Grant Geyer"
"72113","Keith Ibarguen"
"72118","Ben Smith"
"72120","Ciaran Martin"
"72121","Security Weekly"
"72122","Perry Carpenter"
"72123","David Balaban"
"72125","Kimberly Sutherland"
"72128","Grant Wernick"
"72129","Dave Anderson"
"72132","Matt Wyckhouse"
"72133","Morey Haber"
"72134","Chad Gross"
"72135","Narendran Vaideeswaran"
"72137","Teresa Shea"
"72139","Raj Badhwar"
"72140","Randy Richard"
"72141","Cybersecurity Collaborative"
"72142","Tim Wade"
"72144","Alex Romero"
"72145","Louis Evans"
"72146","Joe Adamczyk"
"72147","Rahat Sethi"
"72148","Dave Cronin"
"72150","Rickard Carlsson"
"72153","Eric Olden"
"72154","Marcus Kaber"
"72156","Bill O'Neill"
"72157","Jane Adams"
"72158","Rohit Sethi"
"72159","Rob T. Lee"
"72161","Parham Eftekhari"
"72162","Karen S. Evans"
"72163","Andrew Patel"
"72164","Troy Wachter"
"72167","Aviv Grafi"
"72169","Eric Haller"
"72171","Rob Shavell"
"72172","Lyndon Brown"
"72174","Deborah Watson"
"72175","Daniel Cidon"
"58624","Steve Zurier"
"65772","Joe Uchill"
"67536","Derek B. Johnson"
"29499","Victor M. Thomas"
"63884","Jill Aitoro"
"72149","Jessica Davis"
"80000","Richard E. Mackey Jr."
"80001","Cheng Tang"
"80002","Chris Dunn"
"80003","Martin Gagen"
"80004","Mikko Suonenlahti"
"80005","Steven Drew"
"80006","Fredric Greene"
"80007","Richard Rabinowitz"
"80008","Steve House"
"80009","John T. Sabo"
"80010","Yuriy A. Dzambasow"
"80011","Jason Reed"
"80012","Stephen Northcutt"
"80013","Judy Novak"
"80014","Phil Cox"
"80015","Brad Johnson"
"80016","Mark K. Mellis"
"80017","Matt Sergeant"
"80018","Matthieu Brignon"
"80019","Laure Brignone"
"80020","Benny Jones"
"80021","Dorian Deane"
"80022","Kathleen O'Connor"
"80023","Sophie Gilkes"
"80024","Richard Ford"
"80025","Herbert Thompson"
"80026","Bruce Schneier"
"80027","Ron Smith"
"80028","Brian O'Higgins"
"80029","Teney Takahashi"
"80030","Kip McClanahan"
"80031","Rupert White"
"80032","Simon Khalaf"
"80033","Sathvik Krishnamurthy"
"80034","Shane Coursen"
"80035","David Raanan"
"80036","Vinay Goel"
"80037","Andrew Kellett"
"80038","Richard Edwards"
"80039","Paul Stamp"
"80040","Doron Cohen"
"80041","Robert J. Worner"
"80042","Adam Powers"
"80043","Matt Miller"
"80044","Axel Tillmann"
"80045","David Shapiro, 3i"
"80046","Peter Bollier, 3i"
"80047","Bill Geime, director of information assurance, Open System Sciences"
"80048","Richard Stiennon, chief research analyst, IT-Harvest"
"80049","Fredric Cibelli, senior manager and member of the Information Systems Security Association, Ernst & Young"
"80050","Kevin Richards, senior manager and member of the Information Systems Security Association, Ernst & Young"
"80051","Rudy Bakalov, senior manager, Ernst & Young"
"80052","Stephane Heyres, principal, Ernst & Young"
"80053","Bob Hansmann, senior product marketing manager, Trend Micro"
"80054","Leo Cohen, vice president and fellow, Symantec"
"80055","Steve Grobman, strategic planning director and principal engineer, Intel Corp."
"80056","Guatam Vij, product management, Symantec Database Security"
"80057","Dr. Murray Mazer, vp of corporate development and co-founder, Lumigent"
"80058","Tracy Hulver, vp, product management and marketing, netForensics"
"80059","Mike Rothman, president and principal analyst, Security Incite"
"80060","Matt Leonard, CIPP, Ponemon Institute"
"80061","Max Rayner, EVP, products and services/CIO, SurfControl"
"80062","Murray Mazer, VP, corporate development and co-founder, Lumigent"
"80063","Eric Leach"
"80064","Frank Villavicencio"
"80065","John Yun, Juniper Networks"
"80066","Richard A. Clarke, chairman, Good Harbor Consulting LLC."
"80067","Kiersten Todt Coon, principal, Good Harbor Consulting LLC."
"80068","Matthew Fraser, INSEAD"
"80069","Soumitra Dutta, INSEAD"
"80070","William Anderson II, manager, security & privacy group, Deloitte & Touche"
"80071","Todd Thibodeaux, CompTIA"
"80072","David Valdez, CompTIA"
"80073","Richard Blumberg, director of data breach response services, Equifax"
"80074","Gary Kibel, partner, Davis & Gilbert LLP"
"80075","James Denaro, Morrison & Foerster"
"80076","David LaMacchia, Cloudmark"
"80077","Jamie Tomasello, Cloudmark"
"80078","Jon Praed, founding partner, Internet Law Group"
"80079","Jeremy Sparks, cyberspace officers"
"80080","Paul Brandau, cyberspace officers"
"80081","Glen Day, senior manager in the advisory services practice, Ernst & Young"
"80082","Reza Chapman, senior manager in the advisory services practice, Ernst & Young"
"80083","Daniel Wood, Phase One Consulting Group"
"80084","Roel Schouwenberg, Kaspersky Lab"
"80085","Eric Byres, Tofino Security"
"80086","Ron Gula, Tenable Network Security"
"80087","Richard C. LaMagna, LaMagna and Associates"
"80088","Liz Wright, Lockheed Martin"
"80089","Chris Evans, Google"
"80090","Gabriella Coleman, McGill University"
"80091","Brian Gay, Think Forward Consulting"
"80092","David Burg, partner, and co-author, PwC's U.S. cyber security consulting practice."
"80093","Laurie Schive, director, PwC's U.S. cyber security consulting practice."
"80094","Jeffrey Hartman, partner, 4Discovery"
"80095","Nicole Muryn, director, The Financial Services Roundtable"
"80096","Bill Evans, senior director of products, Dell Software"
"80097","Tim Sedlack, senior product manager, Dell Software"
"80098","Jeffery Jacoby, Raytheon"
"80099","Ed Covert, lead associate, Booz Allen Hamilton"
"80100","Angela Orebaugh, fellow, Booz Allen Hamilton"
"80101","Jay Ferron, CIO, Interactive Security Training"
"80102","John Michener, chief scientist, Casaba"
"80103","Sahba Kazerooni, Security Compass"
"80104","Dave Aitel, Immunity"
"80105","Pete Nicoletti, CISO, Virtustream"
"80106","Dan Timpson, VP of technology, DigiCert"
"80107","Chris Weber, co-founder, Casaba Security"
"80108","Geoffrey Vaughan, security consultant, Security Compass"
"80109","Xuhua Bao, NSFOCUS"
"80110","Hai Hong, NSFOCUS"
"80111","Zhihua Cao, NSFOCUS"
"80112","Dave Chronister, Parameter Security"
"80113","Jonathan Fox, McAfee"
"80114","Tyson Macaulay, McAfee"
"80115","Julie Lockner, Informatica"
"80116","Robert Shields, Informatica"
"80117","Carl Caum, senior technical marketing manager"
"80118","Morgan Haskel, module engineer, Puppet Labs"
"80119","Jen Andre, Threat Stack"
"80120","Martyn Croft"
"80121","Valerie Croft"
"80122","Sharon Vardi, Prevoty"
"80123","Claire Trimble"
"80124","Sophie Harrison"
"80125","Leila Powell"
"80126","Ken Bahn, prof."
"80127","Ralph Echemendia"
"80128","Cari Cistola, Georgia Tech Research Institute"
"80129","Chris Smoak, Georgia Tech Research Institute"
"80130","Andrew Howard, Georgia Tech Research Institute"
"80131","Marne E. Gordan, director of regulatory affairs, Cybertrust"
"80132","Anton Grashion, security strategist, EMEA, Juniper Networks"
"80133","Jeff Prince, chairman and CTO, ConSentry Networks"
"80134","Alec Main, CTO, Cloakware Inc."
"80135","Scott Harris, CEO, SecureTrust Corporation"
"80136","Steven Myers, assistant professor, Indiana University"
"80137","Chris Hopen, CTO, VP of engineering and co-founder, Aventail"
"80138","Rick Osterloh, senior director, product management and marketing, Motorola Good Technology Group"
"80139","Hilik Kotler, co-founder and CP of business development, Promisec"
"80140","Alan Shimel, CSO, StillSecure"
"80141","Steve Orenberg, president, Kaspersky Lab"
"80142","Richard Stiennon, chief marketing officer and security strategist, Fortinet"
"80143","Steven Sprague, CEO, Wave Systems"
"80144","George Heron, VP and chief scientist, McAfee"
"80145","Brian Contos, chief security strategist, Imperva"
"80146","John Landy, CTO, IntraLinks"
"80147","Christopher Frenz, CTO, See-Thru"
"80148","Jason Glassberg, co-founder, Casaba"
"80149","Dave Aitel, CEO, Immunity"
"80150","George Tubin, senior security strategist, Trusteer"
"80151","John Viega, EVP of strategy and services, SilverSky"
"80152","David Kennedy, CEO, TrustedSec"
"80153","Dave Aitel, CEO, Immunity"
"80154","Joe Loomis, CEO, CyberSponse"
"80154","Martin Sugden, CEO , Boldon James"
"80155","Johnson Wu"
"80156","Philip Joung"
"80157","John Kenney"
"80158","Adam Segal"
"80159","Ira A. Lipman, senior fellow at the Council on Foreign Relations"
